Resource ID,Resource Type,Month,Given Date,Tag,Title,Description,Action,Amount,Group,Driver ID,Attachment,Account
12345,vehicle,7/1/2023,4/28/2023,,Sample title 3,,dr,574,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/9/2023,,Sample title 3,Sample description 3,dr,1676,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,5/4/2023,,Sample title 2,,cr,1755,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,5/3/2023,,Sample title 3,,dr,1508,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,4/30/2023,,Sample title 3,Sample description 1,dr,1706,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,2/22/2023,,Sample title 2,Sample description 3,cr,1363,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,5/31/2023,,Sample title 3,Sample description 3,dr,1116,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/12/2023,,Sample title 1,,cr,1282,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,1/25/2023,,Sample title 1,Sample description 1,cr,1952,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/9/2023,,Sample title 2,,dr,240,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,2/27/2023,,Sample title 1,Sample description 3,cr,1088,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/22/2023,,Sample title 3,,dr,101,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/7/2023,,Sample title 3,,dr,1211,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/6/2023,,Sample title 2,,dr,1190,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,3/16/2023,,Sample title 2,Sample description 3,dr,1116,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12345,vehicle,7/1/2023,3/28/2023,,Sample title 3,Sample description 1,dr,1099,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/1/2023,,Sample title 1,,cr,128,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/31/2023,,Sample title 3,,cr,1959,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,4/2/2023,,Sample title 1,,cr,1528,,,,
12346,vehicle,7/1/2023,4/1/2023,,Sample title 1,Sample description 1,dr,1571,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/27/2023,,Sample title 1,Sample description 1,dr,1654,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,6/7/2023,,Sample title 1,,dr,672,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/8/2023,,Sample title 3,,dr,1039,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/4/2023,,Sample title 2,,cr,1127,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/29/2023,,Sample title 3,,cr,1263,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,1/27/2023,,Sample title 3,,dr,1489,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/5/2023,,Sample title 2,,dr,1772,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,4/6/2023,,Sample title 3,Sample description 3,dr,385,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/5/2023,,Sample title 1,,cr,1961,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/12/2023,,Sample title 1,,cr,1610,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/6/2023,,Sample title 1,Sample description 1,dr,888,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,5/15/2023,,Sample title 1,,dr,1982,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,2/27/2023,,Sample title 1,Sample description 3,cr,1878,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/23/2023,,Sample title 2,Sample description 1,cr,1320,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,5/6/2023,,Sample title 1,,dr,334,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/28/2023,,Sample title 1,,dr,508,,,,
12346,vehicle,7/1/2023,3/3/2023,,Sample title 2,Sample description 1,dr,870,,,,
12345,vehicle,7/1/2023,2/12/2023,,Sample title 3,,dr,1920,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,2/14/2023,,Sample title 1,Sample description 1,cr,1585,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/31/2023,,Sample title 1,,cr,139,,,,
12345,vehicle,7/1/2023,1/18/2023,,Sample title 3,Sample description 3,cr,1224,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,4/4/2023,,Sample title 1,,cr,332,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,6/9/2023,,Sample title 1,,dr,1766,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/2/2023,,Sample title 2,,cr,1676,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,5/21/2023,,Sample title 3,Sample description 1,dr,216,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/7/2023,,Sample title 1,Sample description 1,cr,1356,,,,
12345,vehicle,7/1/2023,2/8/2023,,Sample title 2,,dr,1332,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/2/2023,,Sample title 3,Sample description 3,cr,119,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,1/18/2023,,Sample title 1,Sample description 3,cr,1773,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,1/27/2023,,Sample title 3,,dr,156,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/11/2023,,Sample title 2,,dr,561,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,6/13/2023,,Sample title 1,,dr,1131,,,,
12346,vehicle,7/1/2023,3/27/2023,,Sample title 2,Sample description 3,cr,209,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,4/4/2023,,Sample title 3,,cr,1924,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,5/30/2023,,Sample title 3,,cr,1405,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,3/31/2023,,Sample title 3,Sample description 3,cr,681,,,,
12346,vehicle,7/1/2023,4/9/2023,,Sample title 3,Sample description 3,cr,1259,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/27/2023,,Sample title 1,Sample description 3,cr,726,,,,
12346,vehicle,7/1/2023,5/24/2023,,Sample title 1,,cr,801,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,5/26/2023,,Sample title 1,,dr,1050,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,2/15/2023,,Sample title 2,,cr,997,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/5/2023,,Sample title 3,Sample description 3,dr,1825,,,,
12346,vehicle,7/1/2023,3/23/2023,,Sample title 3,,dr,1160,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,5/25/2023,,Sample title 2,,cr,482,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12345,vehicle,7/1/2023,3/4/2023,,Sample title 3,,dr,147,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/22/2023,,Sample title 1,,cr,650,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/27/2023,,Sample title 2,,dr,1938,,,,
12346,vehicle,7/1/2023,3/3/2023,,Sample title 1,,dr,1233,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/2/2023,,Sample title 2,,cr,392,,,,
12346,vehicle,7/1/2023,1/27/2023,,Sample title 1,Sample description 3,dr,299,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,4/22/2023,,Sample title 2,Sample description 3,cr,1618,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/4/2023,,Sample title 1,,cr,759,,,,
12345,vehicle,7/1/2023,5/24/2023,,Sample title 2,,cr,1041,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,3/21/2023,,Sample title 2,,dr,271,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/25/2023,,Sample title 1,Sample description 3,cr,201,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,5/19/2023,,Sample title 2,,dr,1877,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/29/2023,,Sample title 1,,cr,1996,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/20/2023,,Sample title 1,,dr,842,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,4/3/2023,,Sample title 2,Sample description 3,dr,278,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,4/16/2023,,Sample title 2,,dr,1641,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/25/2023,,Sample title 2,,cr,824,,,,
12345,vehicle,7/1/2023,2/26/2023,,Sample title 3,Sample description 1,cr,653,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,3/1/2023,,Sample title 2,Sample description 3,dr,1001,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/9/2023,,Sample title 3,,cr,966,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,5/16/2023,,Sample title 2,,cr,1635,,,,
12345,vehicle,7/1/2023,5/23/2023,,Sample title 1,,cr,151,,,,
12346,vehicle,7/1/2023,3/13/2023,,Sample title 2,Sample description 1,dr,1850,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,1/6/2023,,Sample title 3,,dr,652,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,2/27/2023,,Sample title 3,,cr,1834,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,6/2/2023,,Sample title 2,,cr,1237,,,,
12345,vehicle,7/1/2023,5/10/2023,,Sample title 3,,cr,414,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/17/2023,,Sample title 1,,dr,388,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12345,vehicle,7/1/2023,5/3/2023,,Sample title 1,,dr,354,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,4/29/2023,,Sample title 2,Sample description 1,cr,801,,,,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,1/27/2023,,Sample title 2,Sample description 3,cr,143,,,,
12345,vehicle,7/1/2023,2/26/2023,,Sample title 2,,dr,1545,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,
12346,vehicle,7/1/2023,1/29/2023,,Sample title 1,,cr,900,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/12/2023,,Sample title 2,Sample description 1,dr,1622,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12346,vehicle,7/1/2023,1/7/2023,,Sample title 1,,cr,1409,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,2/23/2023,,Sample title 3,,cr,805,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,2/3/2023,,Sample title 2,,dr,1104,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,4/23/2023,,Sample title 1,Sample description 1,cr,496,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,5/12/2023,,Sample title 2,Sample description 3,cr,707,,,,
12346,vehicle,7/1/2023,4/19/2023,,Sample title 1,Sample description 3,cr,283,,,,
12345,vehicle,7/1/2023,3/27/2023,,Sample title 3,,cr,1116,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,2/12/2023,,Sample title 1,,dr,623,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/8/2023,,Sample title 1,Sample description 1,dr,200,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,4/10/2023,,Sample title 1,Sample description 1,cr,1597,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,6/7/2023,,Sample title 1,Sample description 3,cr,440,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,3/15/2023,,Sample title 3,,cr,1579,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
12346,vehicle,7/1/2023,3/23/2023,,Sample title 3,,cr,1516,,,,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,1/17/2023,,Sample title 1,Sample description 3,dr,1847,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,1/2/2023,,Sample title 2,Sample description 1,dr,1725,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,1/26/2023,,Sample title 3,Sample description 3,dr,333,,,,cih-normal-cash-in-hand-test
12345,vehicle,7/1/2023,3/20/2023,,Sample title 3,,cr,1805,,,,cih-normal-cash-in-hand-yahya
12345,vehicle,7/1/2023,1/10/2023,,Sample title 2,Sample description 1,dr,1352,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-yahya
12346,vehicle,7/1/2023,3/18/2023,,Sample title 2,,cr,974,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,6/13/2023,,Sample title 3,Sample description 1,cr,572,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/2xGpi1DfhLvyZiozEX579iNZsHED6ZH0cE5ub3pG.jpg,cih-normal-cash-in-hand-test
12346,vehicle,7/1/2023,4/16/2023,,Sample title 3,,cr,521,,,,
12346,vehicle,7/1/2023,3/12/2023,,Sample title 1,,dr,1184,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/JEUH60l4wSOdDL1CjIPncbHKh9ArN3H3i0DDT3Ej.jpg,
12345,vehicle,7/1/2023,3/11/2023,,Sample title 2,,cr,1230,,,,
12345,vehicle,7/1/2023,2/9/2023,,Sample title 2,Sample description 3,cr,684,,,,
12345,vehicle,7/1/2023,1/2/2023,,Sample title 3,Sample description 1,cr,1623,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/QgZsr29RzEaLeT20LopBYtCJzcBAb8ofZjipYoAT.jpg,
12346,vehicle,7/1/2023,6/9/2023,,Sample title 1,,dr,1970,,,https://kingriders.s3.ap-southeast-1.amazonaws.com/public/uploads/riders/invoice_picture/6GhOFbzHwPXt513KiUEkE0wuPscVJwfhHOFh2EJP.jpg,
